unique_ID,IDNO,RNUM,RUN,stimType,mwType,nBack,keyResp,fixStart_offset,stimStart_offset,counter,Task_PC,Detail_PC,Modality_PC,Emotion_PC
1819,4,R4052,R1,NT,NT,1,None,19.855674,22.332671,7.688663,,,,
1820,4,R4052,R1,TT,TT,1,right,22.340806,24.067034,9.423026,,,,
1821,4,R4052,R1,NT,NT,1,None,26.185171,29.0624,0,,,,
1822,4,R4052,R1,NT,NT,1,None,29.070457,31.397269,2.334869,,,,
1823,4,R4052,R1,NT,NT,1,None,31.405442,33.874012,4.811612,,,,
1824,4,R4052,R1,MWQ,Focus,1,4,33.882166,35.55806,,0.511,2.004,-1.306,-1.543
1837,4,R4052,R1,NT,NT,1,None,100.520163,102.996627,0,,,,
1838,4,R4052,R1,NT,NT,1,None,103.0052,105.331945,2.335318,,,,
1839,4,R4052,R1,MWQ,Focus,1,4,105.340152,106.707433,,-0.568,2.674,-1.531,-2.75
1852,4,R4052,R1,NT,NT,1,None,171.669596,174.346297,0,,,,
1853,4,R4052,R1,NT,NT,1,None,174.354765,176.873381,2.527084,,,,
1854,4,R4052,R1,NT,NT,1,None,176.881549,179.400155,5.053858,,,,
1855,4,R4052,R1,MWQ,Focus,1,4,179.408288,181.025948,,0.98,2.443,-1.178,-1.217
1868,4,R4052,R1,NT,NT,1,None,245.98784,248.664437,0,,,,
1869,4,R4052,R1,NT,NT,1,None,248.673013,251.049713,2.385276,,,,
1870,4,R4052,R1,NT,NT,1,None,251.057988,253.476551,4.812114,,,,
1871,4,R4052,R1,MWQ,Focus,1,4,253.484685,254.960758,,0.98,2.443,-1.178,-1.217
1884,4,R4052,R1,NT,NT,1,None,319.930829,322.507476,0,,,,
1885,4,R4052,R1,NT,NT,1,None,322.515954,325.23475,2.727274,,,,
1886,4,R4052,R1,MWQ,Focus,1,4,325.242849,326.910654,,1.083,1.423,-1.138,-0.988
1899,4,R4052,R1,NT,NT,1,None,391.87241,394.548981,0,,,,
1963,4,R4052,R2,NT,NT,1,None,0,2.576944,0,,,,
1964,4,R4052,R2,NT,NT,1,None,2.585442,5.404333,2.827389,,,,
1965,4,R4052,R2,MWQ,Focus,1,4,5.412291,6.988265,,1.083,1.423,-1.138,-0.988
1978,4,R4052,R2,NT,NT,1,None,71.950139,74.676891,0,,,,
1979,4,R4052,R2,NT,NT,1,None,74.685426,77.103963,2.427072,,,,
1980,4,R4052,R2,TT,TT,1,left,77.112082,78.679886,4.002995,,,,
1981,4,R4052,R2,NT,NT,1,None,80.848066,83.716961,0,,,,
1982,4,R4052,R2,NT,NT,1,None,83.725025,86.243625,2.526664,,,,
1983,4,R4052,R2,NT,NT,1,None,86.251777,88.920523,5.203562,,,,
1984,4,R4052,R2,NT,NT,1,None,88.928634,91.397176,7.680215,,,,
1985,4,R4052,R2,MWQ,Focus,1,3,91.405368,92.722965,,0.869,1.764,-0.997,-0.294
1998,4,R4052,R2,NT,NT,1,None,157.684626,160.361315,0,,,,
1999,4,R4052,R2,NT,NT,1,None,160.369807,162.688284,2.326969,,,,
2000,4,R4052,R2,NT,NT,1,None,162.696423,165.21498,4.853665,,,,
2001,4,R4052,R2,MWQ,Focus,1,3,165.223211,166.540769,,0.394,1.075,-0.726,0.289
2014,4,R4052,R2,NT,NT,1,None,231.510818,234.437649,0,,,,
2015,4,R4052,R2,NT,NT,1,None,234.446159,237.264894,2.827245,,,,
2016,4,R4052,R2,NT,NT,1,None,237.273112,239.741711,5.304062,,,,
2017,4,R4052,R2,TT,TT,1,right,239.749757,241.225926,6.788277,,,,
2018,4,R4052,R2,NT,NT,1,None,243.74423,246.521353,0,,,,
2019,4,R4052,R2,NT,NT,1,None,246.529505,249.106549,2.585196,,,,
2020,4,R4052,R2,TT,TT,1,right,249.11466,250.832508,4.311155,,,,
2021,4,R4052,R2,NT,NT,1,None,253.300871,256.019665,0,,,,
2022,4,R4052,R2,NT,NT,1,None,256.027767,258.146042,2.126377,,,,
2023,4,R4052,R2,NT,NT,1,None,258.15424,260.572817,4.553152,,,,
2024,4,R4052,R2,NT,NT,1,None,260.580947,263.349743,7.330078,,,,
2025,4,R4052,R2,TT,TT,1,left,263.357868,265.084054,9.064389,,,,
2026,4,R4052,R2,NT,NT,1,None,267.552417,269.870817,0,,,,
2167,4,R4052,R3,NT,NT,1,None,209.887823,212.464336,0,,,,
2168,4,R4052,R3,NT,NT,1,None,212.472924,214.841392,2.377056,,,,
2169,4,R4052,R3,TT,TT,1,right,214.849575,216.267219,3.802883,,,,
2170,4,R4052,R3,NT,NT,1,None,218.735631,221.562825,0,,,,
2171,4,R4052,R3,NT,NT,1,None,221.570908,224.39816,2.835335,,,,
2172,4,R4052,R3,MWQ,Focus,1,2,224.406249,226.074059,,-1.553,2.034,-0.835,-0.648
2185,4,R4052,R3,NT,NT,1,None,291.035853,293.26382,0,,,,
2186,4,R4052,R3,NT,NT,1,None,293.270697,295.438984,2.175164,,,,
2187,4,R4052,R3,TT,TT,1,right,295.447207,297.115042,3.851222,,,,
2188,4,R4052,R3,NT,NT,1,None,299.633145,302.410613,0,,,,
2189,4,R4052,R3,NT,NT,1,None,302.418746,305.19591,2.785297,,,,
2190,4,R4052,R3,NT,NT,1,None,305.204021,307.672507,5.261894,,,,
2191,4,R4052,R3,MWQ,Focus,1,4,307.680644,309.098376,,0.713,2.392,-1.372,-1.928
2204,4,R4052,R3,NT,NT,1,None,374.060185,376.736742,0,,,,
2205,4,R4052,R3,NT,NT,1,None,376.745314,379.263947,2.527205,,,,
2206,4,R4052,R3,TT,TT,1,left,379.272065,380.789814,4.053072,,,,
2207,4,R4052,R3,NT,NT,1,None,383.058067,385.885262,0,,,,
2208,4,R4052,R3,NT,NT,1,None,385.893343,388.461982,2.57672,,,,
2209,4,R4052,R3,NT,NT,1,None,388.470129,391.047176,5.161914,,,,
2210,4,R4052,R3,TT,TT,1,right,391.05527,392.731419,6.846157,,,,
2211,4,R4052,R3,NT,NT,1,None,395.099759,397.876946,0,,,,
2212,4,R4052,R3,NT,NT,1,None,397.884957,400.703901,2.826955,,,,
2213,4,R4052,R3,MWQ,Focus,1,4,400.711989,402.079589,,-0.608,1.841,-1.086,-1.497
2226,4,R4052,R3,NT,NT,1,None,467.041336,469.767992,0,,,,
2227,4,R4052,R3,NT,NT,1,None,469.776545,472.295196,2.527204,,,,
2228,4,R4052,R3,MWQ,Focus,1,4,472.303301,473.871083,,-0.277,2.427,-1.617,-1.629
2241,4,R4052,R3,NT,NT,1,None,538.832853,541.559497,0,,,,
2242,4,R4052,R3,NT,NT,1,None,541.567946,543.886427,2.32693,,,,
2340,4,R4052,R4,NT,NT,1,None,330.604787,333.431556,0,,,,
2341,4,R4052,R4,NT,NT,1,None,333.440096,335.908552,2.476996,,,,
2342,4,R4052,R4,TT,TT,1,left,335.916717,337.434488,4.002932,,,,
2343,4,R4052,R4,NT,NT,1,None,339.802815,342.479878,0,,,,
2344,4,R4052,R4,NT,NT,1,None,342.487993,344.806407,2.326529,,,,
2345,4,R4052,R4,TT,TT,1,right,344.814615,346.490792,4.010914,,,,
2346,4,R4052,R4,NT,NT,1,None,348.759002,351.127522,0,,,,
2347,4,R4052,R4,NT,NT,1,None,351.135678,353.712605,2.585083,,,,
2348,4,R4052,R4,NT,NT,1,None,353.720733,356.23934,5.111818,,,,
2349,4,R4052,R4,TT,TT,1,right,356.24754,357.615165,6.487643,,,,
2350,4,R4052,R4,NT,NT,1,None,359.883407,362.502106,0,,,,
2351,4,R4052,R4,NT,NT,1,None,362.510226,365.128881,2.626775,,,,
2352,4,R4052,R4,MWQ,Focus,1,3,365.137011,366.654746,,-1.215,1.998,-1.435,-0.278
2365,4,R4052,R4,NT,NT,1,None,431.616609,434.193321,0,,,,
2366,4,R4052,R4,NT,NT,1,None,434.201792,436.870502,2.677181,,,,
2367,4,R4052,R4,TT,TT,1,right,436.878654,438.59647,4.403149,,,,
2368,4,R4052,R4,NT,NT,1,None,440.714671,443.183148,0,,,,
2369,4,R4052,R4,NT,NT,1,None,443.191365,445.960197,2.777049,,,,
2370,4,R4052,R4,NT,NT,1,None,445.968251,448.687136,5.503988,,,,
2371,4,R4052,R4,TT,TT,1,left,448.695211,450.062828,6.87968,,,,
2372,4,R4052,R4,NT,NT,1,None,452.381124,455.108279,0,,,,
2373,4,R4052,R4,NT,NT,1,None,455.116293,457.584947,2.476668,,,,
2374,4,R4052,R4,NT,NT,1,None,457.593085,460.211777,5.103498,,,,
2375,4,R4052,R4,NT,NT,1,None,460.219905,462.938714,7.830435,,,,
2376,4,R4052,R4,MWQ,Focus,1,3,462.94682,464.61464,,-1.231,1.724,-0.943,0.101
2389,4,R4052,R4,NT,NT,1,None,529.576481,531.802804,0,,,,
2390,4,R4052,R4,NT,NT,1,None,531.811401,533.979721,2.176917,,,,
2391,4,R4052,R4,TT,TT,1,right,533.98792,535.605687,3.802883,,,,
2392,4,R4052,R4,NT,NT,1,None,538.12414,540.951373,0,,,,
2393,4,R4052,R4,NT,NT,1,None,540.959431,543.736624,2.785251,,,,
2469,5,R4167,R1,NT,NT,1,None,210.287993,212.864579,0,,,,
2470,5,R4167,R1,NT,NT,1,None,212.873071,215.550164,2.685585,,,,
2471,5,R4167,R1,MWQ,Focus,1,3,215.557983,217.134386,,-0.281,0.567,-0.54,1.15
2484,5,R4167,R1,NT,NT,1,None,282.096163,284.464243,0,,,,
2485,5,R4167,R1,NT,NT,1,None,284.472797,286.699534,2.235291,,,,
2486,5,R4167,R1,MWQ,Focus,1,3,286.707677,288.233753,,-0.579,0.325,0.133,0.834
2499,5,R4167,R1,NT,NT,1,None,353.195496,355.671948,0,,,,
2500,5,R4167,R1,NT,NT,1,None,355.680554,358.349274,2.677326,,,,
2501,5,R4167,R1,TT,TT,1,left,358.357359,360.025248,4.3533,,,,
2502,5,R4167,R1,NT,NT,1,None,362.493619,365.312484,0,,,,
2503,5,R4167,R1,NT,NT,1,None,365.320574,368.03934,2.726856,,,,
2504,5,R4167,R1,NT,NT,1,None,368.047481,370.816253,5.503769,,,,
2505,5,R4167,R1,MWQ,Focus,1,3,370.824406,372.392175,,-0.559,0.245,0.108,1.129
2518,5,R4167,R1,NT,NT,1,None,437.353998,439.830366,0,,,,
2519,5,R4167,R1,NT,NT,1,None,439.838982,442.457767,2.627401,,,,
2520,5,R4167,R1,TT,TT,1,left,442.465886,443.983551,4.153185,,,,
2521,5,R4167,R1,NT,NT,1,None,446.50197,449.070245,0,,,,
2522,5,R4167,R1,NT,NT,1,None,449.07876,451.847546,2.777301,,,,
2523,5,R4167,R1,TT,TT,1,left,451.855673,453.423434,4.353189,,,,
2524,5,R4167,R1,NT,NT,1,None,455.591607,457.909947,0,,,,
2525,5,R4167,R1,NT,NT,1,None,457.918208,460.536949,2.627002,,,,
2526,5,R4167,R1,NT,NT,1,None,460.54505,463.172066,5.262119,,,,
2527,5,R4167,R1,NT,NT,1,None,463.180209,465.648728,7.738781,,,,
2528,5,R4167,R1,TT,TT,1,left,465.656909,467.333115,9.423168,,,,
2529,5,R4167,R1,NT,NT,1,None,469.701443,471.969756,0,,,,
2530,5,R4167,R1,NT,NT,1,None,471.97791,474.546573,2.576817,,,,
2531,5,R4167,R1,MWQ,Focus,1,3,474.554774,476.172569,,-0.674,0.551,0.314,0.44
2544,5,R4167,R1,NT,NT,1,None,541.126002,543.852636,0,,,,
2616,5,R4167,R2,NT,NT,1,None,200.105933,202.432279,0,,,,
2617,5,R4167,R2,NT,NT,1,None,202.440843,204.917734,2.485455,,,,
2618,5,R4167,R2,TT,TT,1,right,204.925921,206.451979,4.0197,,,,
2619,5,R4167,R2,NT,NT,1,None,208.920359,211.747598,0,,,,
2620,5,R4167,R2,NT,NT,1,None,211.75567,214.374388,2.62679,,,,
2621,5,R4167,R2,NT,NT,1,None,214.382467,216.851001,5.103403,,,,
2622,5,R4167,R2,TT,TT,1,right,216.859194,218.477006,6.729408,,,,
2623,5,R4167,R2,NT,NT,1,None,220.745237,223.413968,0,,,,
2624,5,R4167,R2,NT,NT,1,None,223.42209,225.94914,2.535172,,,,
2625,5,R4167,R2,NT,NT,1,None,225.957195,228.484122,5.070154,,,,
2626,5,R4167,R2,MWQ,Focus,1,4,228.492298,229.968322,,0.444,1.008,0.089,-0.256
2639,5,R4167,R2,NT,NT,1,None,294.930096,297.456534,0,,,,
2640,5,R4167,R2,NT,NT,1,None,297.465135,299.79198,2.335446,,,,
2641,5,R4167,R2,NT,NT,1,None,299.800117,302.36872,4.912186,,,,
2642,5,R4167,R2,MWQ,Focus,1,3,302.37689,304.103041,,0.089,0.446,0.369,-0.152
2655,5,R4167,R2,NT,NT,1,None,369.064883,371.441237,0,,,,
2656,5,R4167,R2,NT,NT,1,None,371.449851,373.718132,2.276895,,,,
2657,5,R4167,R2,NT,NT,1,None,373.726373,376.194944,4.753707,,,,
2658,5,R4167,R2,NT,NT,1,None,376.203134,378.771823,7.330586,,,,
2659,5,R4167,R2,TT,TT,1,left,378.77991,380.497802,9.056565,,,,
2660,5,R4167,R2,NT,NT,1,None,383.016238,385.893445,0,,,,
2661,5,R4167,R2,NT,NT,1,None,385.901551,388.728714,2.835269,,,,
2662,5,R4167,R2,MWQ,Focus,1,3,388.736844,390.413033,,-0.009,0.469,0.032,-0.396
2675,5,R4167,R2,NT,NT,1,None,455.374776,458.151535,0,,,,
2676,5,R4167,R2,NT,NT,1,None,458.160055,460.828735,2.6772,,,,
2677,5,R4167,R2,NT,NT,1,None,460.836923,463.71413,5.562595,,,,
2678,5,R4167,R2,NT,NT,1,None,463.722212,466.499382,8.347847,,,,
2679,5,R4167,R2,MWQ,Focus,1,2,466.507422,467.875117,,-0.563,0.314,0.364,-0.156
2692,5,R4167,R2,NT,NT,1,None,532.836867,535.012988,0,,,,
2693,5,R4167,R2,NT,NT,1,None,535.021701,537.548718,2.53573,,,,
2694,5,R4167,R2,TT,TT,1,right,537.556806,539.132903,4.119915,,,,
2695,5,R4167,R2,NT,NT,1,None,541.301096,543.86976,0,,,,
2718,5,R4167,R3,NT,NT,1,None,0,2.576928,0,,,,
2719,5,R4167,R3,NT,NT,1,None,2.585448,5.462576,2.885648,,,,
2720,5,R4167,R3,MWQ,Focus,1,3,5.470719,7.096662,,-0.502,0.334,0.563,-0.389
2733,5,R4167,R3,NT,NT,1,None,72.067031,74.943883,0,,,,
2734,5,R4167,R3,NT,NT,1,None,74.952364,77.471014,2.527131,,,,
2735,5,R4167,R3,NT,NT,1,None,77.479061,79.847583,4.9037,,,,
2736,5,R4167,R3,NT,NT,1,None,79.855774,82.37438,7.430497,,,,
2737,5,R4167,R3,TT,TT,1,right,82.382457,84.100394,9.156511,,,,
2738,5,R4167,R3,NT,NT,1,None,86.618814,89.33761,0,,,,
2739,5,R4167,R3,NT,NT,1,None,89.345689,92.022749,2.685139,,,,
2740,5,R4167,R3,NT,NT,1,None,92.030924,94.449358,5.111748,,,,
2741,5,R4167,R3,MWQ,Focus,1,2,94.457567,95.983655,,-1.313,0.437,0.125,-0.159
2754,5,R4167,R3,NT,NT,1,None,160.945411,163.471925,0,,,,
2755,5,R4167,R3,NT,NT,1,None,163.480488,165.999111,2.527186,,,,
2756,5,R4167,R3,NT,NT,1,None,166.007228,168.38413,4.912205,,,,
2757,5,R4167,R3,MWQ,Focus,1,2,168.392249,170.068439,,-0.732,-0.193,-0.66,0.043
2770,5,R4167,R3,NT,NT,1,None,235.03019,237.606763,0,,,,
2771,5,R4167,R3,NT,NT,1,None,237.615316,239.783669,2.176906,,,,
2772,5,R4167,R3,NT,NT,1,None,239.791829,242.310558,4.703795,,,,
2773,5,R4167,R3,TT,TT,1,right,242.318565,243.944714,6.337951,,,,
2774,5,R4167,R3,NT,NT,1,None,246.363086,248.940112,0,,,,
2775,5,R4167,R3,NT,NT,1,None,248.948185,251.475075,2.534963,,,,
2776,5,R4167,R3,NT,NT,1,None,251.483258,254.001855,5.061743,,,,
2777,5,R4167,R3,MWQ,Focus,1,2,254.01002,255.335985,,-1.456,0.021,-0.899,-0.881
2790,5,R4167,R3,NT,NT,1,None,320.297741,322.674143,0,,,,
2791,5,R4167,R3,NT,NT,1,None,322.682674,324.901047,2.226904,,,,
2792,5,R4167,R3,NT,NT,1,None,324.909245,327.286163,4.61202,,,,
2793,5,R4167,R3,TT,TT,1,left,327.294279,328.820325,6.146182,,,,
2794,5,R4167,R3,NT,NT,1,None,331.088548,333.606605,0,,,,
2795,5,R4167,R3,NT,NT,1,None,333.615282,335.933756,2.327151,,,,
2869,5,R4167,R4,NT,NT,1,None,0,2.626995,0,,,,
2870,5,R4167,R4,NT,NT,1,None,2.635516,4.912245,2.28525,,,,
2871,5,R4167,R4,MWQ,Focus,1,2,4.920389,6.446209,,-0.533,0.006,-0.416,0.269
2884,5,R4167,R4,NT,NT,1,None,71.408224,73.984796,0,,,,
2885,5,R4167,R4,NT,NT,1,None,73.993295,76.770502,2.785706,,,,
2886,5,R4167,R4,TT,TT,1,right,76.778634,78.396452,4.411656,,,,
2887,5,R4167,R4,NT,NT,1,None,80.714702,83.183261,0,,,,
2888,5,R4167,R4,NT,NT,1,None,83.191412,85.518233,2.334972,,,,
2889,5,R4167,R4,MWQ,Focus,1,2,85.526385,87.194219,,-1.161,0.528,-0.018,-0.083
2902,5,R4167,R4,NT,NT,1,None,152.156014,154.932787,0,,,,
2903,5,R4167,R4,NT,NT,1,None,154.941251,157.217971,2.285184,,,,
2904,5,R4167,R4,NT,NT,1,None,157.226157,159.594669,4.661882,,,,
2905,5,R4167,R4,TT,TT,1,left,159.602813,161.279019,6.346232,,,,
2906,5,R4167,R4,NT,NT,1,None,163.497198,166.274341,0,,,,
2907,5,R4167,R4,NT,NT,1,None,166.28243,168.75942,2.485079,,,,
2908,5,R4167,R4,NT,NT,1,None,168.767514,171.536299,5.261958,,,,
2909,5,R4167,R4,NT,NT,1,None,171.544465,174.421693,8.147352,,,,
2910,5,R4167,R4,MWQ,Focus,1,4,174.429796,176.097625,,0.098,0.855,0.523,0.347
2923,5,R4167,R4,NT,NT,1,None,241.051083,243.327373,0,,,,
2924,5,R4167,R4,NT,NT,1,None,243.33596,245.712834,2.385461,,,,
2925,5,R4167,R4,NT,NT,1,None,245.720959,248.489779,5.162406,,,,
2926,5,R4167,R4,TT,TT,1,left,248.497933,250.174069,6.846696,,,,
2927,5,R4167,R4,NT,NT,1,None,252.292193,254.669114,0,,,,
2928,5,R4167,R4,NT,NT,1,None,254.677202,257.195764,2.52665,,,,
2929,5,R4167,R4,TT,TT,1,left,257.20392,258.871764,4.20265,,,,
2930,5,R4167,R4,NT,NT,1,None,261.139986,263.858818,0,,,,
3020,6,R4047,R1,NT,NT,1,None,0,2.63535,0,,,,
3021,6,R4047,R1,NT,NT,1,None,2.643827,4.920485,2.285135,,,,
3022,6,R4047,R1,NT,NT,1,None,4.928711,7.505644,4.870294,,,,
3023,6,R4047,R1,MWQ,Focus,1,3,7.513841,8.93987299999999,,0.54,-0.444,-1.438,0.497
3036,6,R4047,R1,NT,NT,1,None,73.893277,76.569978,0,,,,
3037,6,R4047,R1,NT,NT,1,None,76.578491,79.297291,2.727313,,,,
3038,6,R4047,R1,NT,NT,1,None,79.305395,81.573802,5.003824,,,,
3039,6,R4047,R1,NT,NT,1,None,81.581953,84.050508,7.48053,,,,
3040,6,R4047,R1,MWQ,Focus,1,3,84.058712,85.526393,,0.671,-0.273,-1.555,0.277
3053,6,R4047,R1,NT,NT,1,None,150.488173,152.71444,0,,,,
3054,6,R4047,R1,NT,NT,1,None,152.72304,155.550225,2.835785,,,,
3055,6,R4047,R1,NT,NT,1,None,155.558347,158.227104,5.512664,,,,
3056,6,R4047,R1,TT,TT,1,right,158.235195,159.611148,6.896708,,,,
3057,6,R4047,R1,NT,NT,1,None,161.829391,164.397992,0,,,,
3058,6,R4047,R1,NT,NT,1,None,164.406062,167.133292,2.7353,,,,
3059,6,R4047,R1,TT,TT,1,left,167.141379,168.85915,4.461158,,,,
3060,6,R4047,R1,NT,NT,1,None,171.327628,173.954634,0,,,,
3061,6,R4047,R1,NT,NT,1,None,173.962863,176.681559,2.726925,,,,
3062,6,R4047,R1,NT,NT,1,None,176.689677,178.916377,4.961743,,,,
3063,6,R4047,R1,TT,TT,1,right,178.924546,180.542371,6.587737,,,,
3064,6,R4047,R1,NT,NT,1,None,182.860591,185.287458,0,,,,
3065,6,R4047,R1,NT,NT,1,None,185.295633,187.914455,2.626997,,,,
3066,6,R4047,R1,MWQ,Focus,1,3,187.922501,189.240062,,0.102,-0.391,-1.709,0.624
3079,6,R4047,R1,NT,NT,1,None,254.201796,256.728376,0,,,,
3080,6,R4047,R1,NT,NT,1,None,256.736945,259.263935,2.535559,,,,
3081,6,R4047,R1,MWQ,Focus,1,3,259.272026,260.989795,,-0.117,0.043,-1.312,0.263
3094,6,R4047,R1,NT,NT,1,None,325.943291,328.469797,0,,,,
3095,6,R4047,R1,NT,NT,1,None,328.478388,331.055398,2.585601,,,,
3223,6,R4047,R2,NT,NT,1,None,207.952615,210.52931,0,,,,
3224,6,R4047,R2,NT,NT,1,None,210.537844,213.106524,2.577214,,,,
3225,6,R4047,R2,NT,NT,1,None,213.114192,215.991431,5.462121,,,,
3226,6,R4047,R2,MWQ,Focus,1,3,215.999957,217.726168,,-0.399,-0.899,-1.668,0.245
3239,6,R4047,R2,NT,NT,1,None,282.687822,284.964197,0,,,,
3240,6,R4047,R2,NT,NT,1,None,284.972746,287.599876,2.635679,,,,
3241,6,R4047,R2,TT,TT,1,left,287.607936,289.275727,4.31153,,,,
3242,6,R4047,R2,NT,NT,1,None,291.644036,294.371131,0,,,,
3243,6,R4047,R2,NT,NT,1,None,294.379273,296.756111,2.38498,,,,
3244,6,R4047,R2,MWQ,Focus,1,3,296.764258,298.390383,,-0.299,-0.472,-1.712,1.252
3257,6,R4047,R2,NT,NT,1,None,363.351999,365.678403,0,,,,
3258,6,R4047,R2,NT,NT,1,None,365.687019,368.105556,2.427153,,,,
3259,6,R4047,R2,TT,TT,1,right,368.11371,369.58141,3.903007,,,,
3260,6,R4047,R2,NT,NT,1,None,371.899687,374.526799,0,,,,
3261,6,R4047,R2,NT,NT,1,None,374.534866,377.011733,2.484934,,,,
3262,6,R4047,R2,MWQ,Focus,1,2,377.01989,378.437569,,-0.377,-0.493,-1.273,0.938
3275,6,R4047,R2,NT,NT,1,None,443.399336,446.075977,0,,,,
3276,6,R4047,R2,NT,NT,1,None,446.084522,448.761638,2.685661,,,,
3277,6,R4047,R2,MWQ,Focus,1,2,448.769747,450.345845,,0.123,-1.286,-1.226,1.715
3290,6,R4047,R2,NT,NT,1,None,515.307581,518.034312,0,,,,
3291,6,R4047,R2,NT,NT,1,None,518.042803,520.46128,2.426968,,,,
3292,6,R4047,R2,NT,NT,1,None,520.469484,523.138198,5.103886,,,,
3293,6,R4047,R2,NT,NT,1,None,523.146333,525.723417,7.689105,,,,
3294,6,R4047,R2,TT,TT,1,right,525.731483,527.407672,9.37336,,,,
3295,6,R4047,R2,NT,NT,1,None,529.57581,532.044419,0,,,,
3296,6,R4047,R2,NT,NT,1,None,532.052506,534.32926,2.284841,,,,
3297,6,R4047,R2,TT,TT,1,left,534.337425,535.813501,3.769082,,,,
3298,6,R4047,R2,NT,NT,1,None,537.981674,540.350123,0,,,,
3299,6,R4047,R2,NT,NT,1,None,540.358301,543.077073,2.72695,,,,
3322,6,R4047,R3,NT,NT,1,None,0,2.626969,0,,,,
3323,6,R4047,R3,NT,NT,1,None,2.635503,5.204153,2.577184,,,,
3324,6,R4047,R3,TT,TT,1,left,5.21229,6.629959,4.00299,,,,
3325,6,R4047,R3,NT,NT,1,None,9.098307,11.767012,0,,,,
3326,6,R4047,R3,NT,NT,1,None,11.775192,14.293819,2.526807,,,,
3327,6,R4047,R3,TT,TT,1,left,14.301887,15.619526,3.852514,,,,
3328,6,R4047,R3,NT,NT,1,None,18.087938,20.556533,0,,,,
3329,6,R4047,R3,NT,NT,1,None,20.56464,23.133251,2.576718,,,,
3330,6,R4047,R3,NT,NT,1,None,23.141419,26.060373,5.50384,,,,
3331,6,R4047,R3,TT,TT,1,left,26.06845,27.736285,7.179752,,,,
3332,6,R4047,R3,NT,NT,1,None,30.204671,32.623124,0,,,,
3333,6,R4047,R3,NT,NT,1,None,32.631342,35.250013,2.626889,,,,
3334,6,R4047,R3,NT,NT,1,None,35.258095,38.177121,5.553997,,,,
3335,6,R4047,R3,TT,TT,1,right,38.185137,39.802984,7.17986,,,,
3336,6,R4047,R3,NT,NT,1,None,41.921063,44.43967,0,,,,
3337,6,R4047,R3,NT,NT,1,None,44.447865,47.066524,2.626854,,,,
3338,6,R4047,R3,NT,NT,1,None,47.0747,49.743432,5.303762,,,,
3339,6,R4047,R3,NT,NT,1,None,49.751557,52.320225,7.880555,,,,
3340,6,R4047,R3,TT,TT,1,left,52.328348,53.946084,9.506414,,,,
3341,6,R4047,R3,NT,NT,1,None,56.364486,59.083176,0,,,,
3342,6,R4047,R3,NT,NT,1,None,59.091336,61.618347,2.535171,,,,
3343,6,R4047,R3,TT,TT,1,left,61.626484,63.352666,4.26949,,,,
3344,6,R4047,R3,NT,NT,1,None,65.470828,68.039432,0,,,,
3345,6,R4047,R3,NT,NT,1,None,68.04758,70.616216,2.576784,,,,
3346,6,R4047,R3,TT,TT,1,right,70.624367,72.150503,4.111071,,,,
3347,6,R4047,R3,NT,NT,1,None,74.568806,76.987308,0,,,,
3348,6,R4047,R3,NT,NT,1,None,76.995469,79.514077,2.526769,,,,
3513,6,R4047,R4,NT,NT,1,None,144.642296,147.268962,0,,,,
3514,6,R4047,R4,NT,NT,1,None,147.277432,150.046235,2.777273,,,,
3515,6,R4047,R4,MWQ,Focus,1,3,150.054368,151.571989,,0.417,-1.278,-1.382,0.596
3528,6,R4047,R4,NT,NT,1,None,216.533833,219.21047,0,,,,
3529,6,R4047,R4,NT,NT,1,None,219.21901,221.845997,2.635527,,,,
3530,6,R4047,R4,NT,NT,1,None,221.854141,224.48121,5.27074,,,,
3531,6,R4047,R4,MWQ,Focus,1,3,224.489351,226.157145,,0.083,-0.708,-1.601,0.932
3544,6,R4047,R4,NT,NT,1,None,291.118869,293.945679,0,,,,
3545,6,R4047,R4,NT,NT,1,None,293.954159,296.33096,2.385281,,,,
3546,6,R4047,R4,TT,TT,1,right,296.339133,297.906899,3.96122,,,,
3547,6,R4047,R4,NT,NT,1,None,300.025071,302.493625,0,,,,
3548,6,R4047,R4,NT,NT,1,None,302.50176,305.070409,2.576784,,,,
3549,6,R4047,R4,MWQ,Focus,1,3,305.078526,306.496186,,0.339,-1.019,-1.457,-0.172
3562,6,R4047,R4,NT,NT,1,None,371.457941,373.934396,0,,,,
3563,6,R4047,R4,NT,NT,1,None,373.942959,376.861919,2.927523,,,,
3564,6,R4047,R4,NT,NT,1,None,376.870004,379.597157,5.662761,,,,
3565,6,R4047,R4,NT,NT,1,None,379.60525,382.023815,8.089419,,,,
3566,6,R4047,R4,MWQ,Focus,1,2,382.031852,383.608038,,0.24,-1.885,-1.338,-0.089
3579,6,R4047,R4,NT,NT,1,None,448.569756,451.246437,0,,,,
3580,6,R4047,R4,NT,NT,1,None,451.254921,453.72356,2.477123,,,,
3581,6,R4047,R4,MWQ,Focus,1,3,453.731628,455.407802,,-0.073,-1.646,-1.305,0.138
3594,6,R4047,R4,NT,NT,1,None,520.36955,522.946034,0,,,,
3595,6,R4047,R4,NT,NT,1,None,522.954665,525.72349,2.777456,,,,
3596,6,R4047,R4,TT,TT,1,right,525.731571,527.149234,4.2032,,,,
3597,6,R4047,R4,NT,NT,1,None,529.517571,532.144608,0,,,,
3598,6,R4047,R4,NT,NT,1,None,532.152702,534.871456,2.726848,,,,
